timestamp,close,SMA50,SMA200,Signal,Entry/Exit,Position,Entry/Exit Position,Portfolio Holdings,Portfolio Cash,Portfolio Total,Portfolio Daily Returns,Portfolio Cumulative Returns
2017-10-30 04:00:00+00:00,18.43,18.293596,18.5393065,0.0,0.0,0.0,0.0,0.0,199801.0,199801.0,0.0,-0.000994999999999524
2017-10-31 04:00:00+00:00,18.4447,18.307406,18.53123,0.0,0.0,0.0,0.0,0.0,199801.0,199801.0,0.0,-0.000994999999999524
2017-11-01 04:00:00+00:00,18.5532,18.32227,18.523046,0.0,0.0,0.0,0.0,0.0,199801.0,199801.0,0.0,-0.000994999999999524
2017-11-02 04:00:00+00:00,18.6704,18.339513999999998,18.5157925,0.0,0.0,0.0,0.0,0.0,199801.0,199801.0,0.0,-0.000994999999999524
2017-11-03 04:00:00+00:00,18.451,18.349733999999998,18.5076975,0.0,0.0,0.0,0.0,0.0,199801.0,199801.0,0.0,-0.000994999999999524
2017-11-06 05:00:00+00:00,18.5999,18.363732,18.500647,0.0,0.0,0.0,0.0,0.0,199801.0,199801.0,0.0,-0.000994999999999524
2017-11-07 05:00:00+00:00,18.64,18.378732,18.4939055,0.0,0.0,0.0,0.0,0.0,199801.0,199801.0,0.0,-0.000994999999999524
2017-11-08 05:00:00+00:00,18.67,18.396132,18.4875055,0.0,0.0,0.0,0.0,0.0,199801.0,199801.0,0.0,-0.000994999999999524
2017-11-09 05:00:00+00:00,18.46,18.410902,18.4805555,0.0,0.0,0.0,0.0,0.0,199801.0,199801.0,0.0,-0.000994999999999524
2017-11-10 05:00:00+00:00,18.46,18.420102,18.4736055,0.0,0.0,0.0,0.0,0.0,199801.0,199801.0,0.0,-0.000994999999999524
2017-11-13 05:00:00+00:00,18.241,18.424322,18.467910500000002,0.0,0.0,0.0,0.0,0.0,199801.0,199801.0,0.0,-0.000994999999999524
2017-11-14 05:00:00+00:00,18.1476,18.419706,18.461691000000002,0.0,0.0,0.0,0.0,0.0,199801.0,199801.0,0.0,-0.000994999999999524
2017-11-15 05:00:00+00:00,18.27,18.417306,18.454791,0.0,0.0,0.0,0.0,0.0,199801.0,199801.0,0.0,-0.000994999999999524
2017-11-16 05:00:00+00:00,18.24,18.414134,18.447591,0.0,0.0,0.0,0.0,0.0,199801.0,199801.0,0.0,-0.000994999999999524
2017-11-17 05:00:00+00:00,18.55,18.419934,18.442840999999998,0.0,0.0,0.0,0.0,0.0,199801.0,199801.0,0.0,-0.000994999999999524
2017-11-20 05:00:00+00:00,18.5,18.424733999999997,18.436891,0.0,0.0,0.0,0.0,0.0,199801.0,199801.0,0.0,-0.000994999999999524
2017-11-21 05:00:00+00:00,18.48,18.432954,18.430540999999998,1.0,1.0,100.0,100.0,1848.0,197953.0,199801.0,0.0,-0.000994999999999524
2017-11-22 05:00:00+00:00,18.63,18.442554,18.423641,1.0,0.0,100.0,0.0,1863.0,197953.0,199816.0,7.507469932588329e-05,-0.0009199999999994768
2017-11-24 05:00:00+00:00,18.55,18.444551999999998,18.416891,1.0,0.0,100.0,0.0,1855.0,197953.0,199808.0,-4.003683388720258e-05,-0.0009599999999995168
2017-11-27 05:00:00+00:00,18.61,18.449351999999998,18.409905,1.0,0.0,100.0,0.0,1861.0,197953.0,199814.0,3.0028827674666303e-05,-0.0009299999999994313
2017-11-28 05:00:00+00:00,18.5935,18.454022,18.4030225,1.0,0.0,100.0,0.0,1859.35,197953.0,199812.35,-8.257679642076354e-06,-0.0009382499999994742
2017-11-29 05:00:00+00:00,18.561,18.45852,18.396877500000002,1.0,0.0,100.0,0.0,1856.1,197953.0,199809.1,-1.626526088105429e-05,-0.0009544999999995252
2017-11-30 05:00:00+00:00,18.47,18.45972,18.388978,1.0,0.0,100.0,0.0,1847.0,197953.0,199800.0,-4.554347124330338e-05,-0.0009999999999995568
2017-12-01 05:00:00+00:00,18.6,18.463900000000002,18.383178,1.0,0.0,100.0,0.0,1860.0000000000002,197953.0,199813.0,6.506506506509524e-05,-0.0009349999999995751
2017-12-04 05:00:00+00:00,18.71,18.465700000000002,18.378578,1.0,0.0,100.0,0.0,1871.0,197953.0,199824.0,5.505147312745429e-05,-0.0008799999999995478
2017-12-05 05:00:00+00:00,18.87,18.4755,18.375528,1.0,0.0,100.0,0.0,1887.0,197953.0,199840.0,8.007046200653178e-05,-0.0007999999999995788
2017-12-06 05:00:00+00:00,18.78,18.48594,18.372322999999998,1.0,0.0,100.0,0.0,1878.0,197953.0,199831.0,-4.5036028823108865e-05,-0.0008449999999996516
2017-12-07 05:00:00+00:00,18.5616,18.491172000000002,18.368781,1.0,0.0,100.0,0.0,1856.1599999999999,197953.0,199809.16,-0.00010929235203749332,-0.0009541999999996831
2017-12-08 05:00:00+00:00,18.51,18.49717,18.365116,1.0,0.0,100.0,0.0,1851.0000000000002,197953.0,199804.0,-2.582464187328437e-05,-0.0009799999999996478
2017-12-11 05:00:00+00:00,18.3997,18.497964000000003,18.360615,1.0,0.0,100.0,0.0,1839.97,197953.0,199792.97,-5.520410001802478e-05,-0.0010351499999996516
2017-12-12 05:00:00+00:00,18.3355,18.501874,18.3545425,1.0,0.0,100.0,0.0,1833.55,197953.0,199786.55,-3.2133262746980584e-05,-0.001067249999999742
2017-12-13 05:00:00+00:00,18.33,18.505474,18.3471425,1.0,0.0,100.0,0.0,1832.9999999999998,197953.0,199786.0,-2.7529380730584307e-06,-0.0010699999999996823
2017-12-14 05:00:00+00:00,18.16,18.505654,18.340192499999997,1.0,0.0,100.0,0.0,1816.0,197953.0,199769.0,-8.50910474207156e-05,-0.001154999999999684
2017-12-15 05:00:00+00:00,18.1379,18.500812,18.333382,1.0,0.0,100.0,0.0,1813.7899999999997,197953.0,199766.79,-1.1062777507953037e-05,-0.0011660499999995855
2017-12-18 05:00:00+00:00,18.02,18.492212,18.325932,1.0,0.0,100.0,0.0,1802.0,197953.0,199755.0,-5.901881889380789e-05,-0.0012249999999995875
2017-12-19 05:00:00+00:00,17.91,18.484811999999998,18.318732,1.0,0.0,100.0,0.0,1791.0,197953.0,199744.0,-5.5067457635615824e-05,-0.0012799999999996148
2017-12-20 05:00:00+00:00,17.9,18.476268,18.312082,1.0,0.0,100.0,0.0,1789.9999999999998,197953.0,199743.0,-5.006408202445911e-06,-0.0012849999999995365
2017-12-21 05:00:00+00:00,17.789,18.466068,18.305677,1.0,0.0,100.0,0.0,1778.9,197953.0,199731.9,-5.5571409260934956e-05,-0.0013404999999995226
2017-12-22 05:00:00+00:00,17.82,18.446918,18.299777,1.0,0.0,100.0,0.0,1782.0,197953.0,199735.0,1.5520805640045765e-05,-0.0013249999999994655
2017-12-26 05:00:00+00:00,17.98,18.42912,18.294577,1.0,0.0,100.0,0.0,1798.0,197953.0,199751.0,8.010614063636012e-05,-0.0012449999999994965
2017-12-27 05:00:00+00:00,17.91,18.41312,18.289627,1.0,0.0,100.0,0.0,1791.0,197953.0,199744.0,-3.504362931849858e-05,-0.0012799999999995038
2017-12-28 05:00:00+00:00,17.76,18.395519999999998,18.283877,1.0,0.0,100.0,0.0,1776.0000000000002,197953.0,199729.0,-7.509612303746582e-05,-0.00135499999999944
2017-12-29 05:00:00+00:00,17.88,18.38112,18.278677000000002,1.0,0.0,100.0,0.0,1788.0,197953.0,199741.0,6.0081410310885985e-05,-0.001294999999999491
2018-01-02 05:00:00+00:00,17.95,18.36692,18.273777,1.0,0.0,100.0,0.0,1795.0,197953.0,199748.0,3.5045383772080996e-05,-0.0012599999999993727
2018-01-03 05:00:00+00:00,18.02,18.35752,18.269277,1.0,0.0,100.0,0.0,1802.0,197953.0,199755.0,3.5044155636043683e-05,-0.0012249999999994765
2018-01-04 05:00:00+00:00,17.9623,18.346166,18.2640885,1.0,0.0,100.0,0.0,1796.23,197953.0,199749.23,-2.888538459611123e-05,-0.0012538499999994457
2018-01-05 05:00:00+00:00,18.01,18.336766,18.259538499999998,1.0,0.0,100.0,0.0,1801.0000000000002,197953.0,199754.0,2.3879941865034837e-05,-0.0012299999999995093
2018-01-08 05:00:00+00:00,17.88,18.325366000000002,18.2546885,1.0,0.0,100.0,0.0,1788.0,197953.0,199741.0,-6.508004845962034e-05,-0.001294999999999491
2018-01-09 05:00:00+00:00,17.91,18.315766,18.251438500000003,1.0,0.0,100.0,0.0,1791.0,197953.0,199744.0,1.5019450188002992e-05,-0.0012799999999995038
2018-01-10 05:00:00+00:00,17.71,18.300566,18.247738499999997,1.0,0.0,100.0,0.0,1771.0,197953.0,199724.0,-0.00010012816405002845,-0.0013799999999994927
2018-01-11 05:00:00+00:00,17.65,18.284966,18.2436385,1.0,0.0,100.0,0.0,1764.9999999999998,197953.0,199718.0,-3.0041457210971956e-05,-0.0014099999999994672
2018-01-12 05:00:00+00:00,17.8279,18.27263,18.240528,1.0,0.0,100.0,0.0,1782.79,197953.0,199735.79,8.907559659121489e-05,-0.0013210499999994907
2018-01-16 05:00:00+00:00,18.0,18.261566000000002,18.238878,1.0,0.0,100.0,0.0,1800.0,197953.0,199753.0,8.61638267233289e-05,-0.001234999999999431
2018-01-17 05:00:00+00:00,18.0205,18.248568,18.2383805,1.0,0.0,100.0,0.0,1802.0499999999997,197953.0,199755.05,1.026267440273898e-05,-0.0012247499999995526
2018-01-18 05:00:00+00:00,18.09,18.241348000000002,18.23867,1.0,0.0,100.0,0.0,1809.0,197953.0,199762.0,3.479261225192154e-05,-0.0011899999999994693
2018-01-19 05:00:00+00:00,18.14,18.23215,18.23912,0.0,-1.0,0.0,-100.0,0.0,199767.0,199767.0,2.502978544471901e-05,-0.0011649999999994165
2018-01-22 05:00:00+00:00,18.2493,18.224336,18.2397165,0.0,0.0,0.0,0.0,0.0,199767.0,199767.0,0.0,-0.0011649999999994165
2018-01-23 05:00:00+00:00,18.299,18.216916,18.241062000000003,0.0,0.0,0.0,0.0,0.0,199767.0,199767.0,0.0,-0.0011649999999994165
2018-01-24 05:00:00+00:00,18.3786,18.215288,18.242655,0.0,0.0,0.0,0.0,0.0,199767.0,199767.0,0.0,-0.0011649999999994165
2018-01-25 05:00:00+00:00,18.355,18.213188,18.24403,0.0,0.0,0.0,0.0,0.0,199767.0,199767.0,0.0,-0.0011649999999994165
2018-01-26 05:00:00+00:00,18.2735,18.213838,18.2449975,0.0,0.0,0.0,0.0,0.0,199767.0,199767.0,0.0,-0.0011649999999994165
2018-01-29 05:00:00+00:00,18.39,18.218686,18.2460475,0.0,0.0,0.0,0.0,0.0,199767.0,199767.0,0.0,-0.0011649999999994165
2018-01-30 05:00:00+00:00,18.51,18.223486,18.2470475,0.0,0.0,0.0,0.0,0.0,199767.0,199767.0,0.0,-0.0011649999999994165
2018-01-31 05:00:00+00:00,18.4675,18.228036,18.248235,0.0,0.0,0.0,0.0,0.0,199767.0,199767.0,0.0,-0.0011649999999994165
2018-02-01 05:00:00+00:00,18.2914,18.222864,18.2489925,0.0,0.0,0.0,0.0,0.0,199767.0,199767.0,0.0,-0.0011649999999994165
2018-02-02 05:00:00+00:00,18.141,18.215684,18.248942,0.0,0.0,0.0,0.0,0.0,199767.0,199767.0,0.0,-0.0011649999999994165
2018-02-05 05:00:00+00:00,17.98,18.205684,18.248442,0.0,0.0,0.0,0.0,0.0,199767.0,199767.0,0.0,-0.0011649999999994165
2018-02-06 05:00:00+00:00,18.32,18.199483999999998,18.2492415,0.0,0.0,0.0,0.0,0.0,199767.0,199767.0,0.0,-0.0011649999999994165
2018-02-07 05:00:00+00:00,18.249,18.193464000000002,18.2491,0.0,0.0,0.0,0.0,0.0,199767.0,199767.0,0.0,-0.0011649999999994165
2018-02-08 05:00:00+00:00,18.27,18.186664,18.2495,0.0,0.0,0.0,0.0,0.0,199767.0,199767.0,0.0,-0.0011649999999994165
2018-02-09 05:00:00+00:00,18.18,18.178393999999997,18.2499,0.0,0.0,0.0,0.0,0.0,199767.0,199767.0,0.0,-0.0011649999999994165
2018-02-12 05:00:00+00:00,18.49,18.176974,18.251977999999998,0.0,0.0,0.0,0.0,0.0,199767.0,199767.0,0.0,-0.0011649999999994165
2018-02-13 05:00:00+00:00,18.68,18.181174000000002,18.255028,0.0,0.0,0.0,0.0,0.0,199767.0,199767.0,0.0,-0.0011649999999994165
2018-02-14 05:00:00+00:00,18.7346,18.183866000000002,18.257201,0.0,0.0,0.0,0.0,0.0,199767.0,199767.0,0.0,-0.0011649999999994165
2018-02-15 05:00:00+00:00,18.87,18.187066,18.260101,0.0,0.0,0.0,0.0,0.0,199767.0,199767.0,0.0,-0.0011649999999994165
2018-02-16 05:00:00+00:00,18.81,18.185865999999997,18.262301,0.0,0.0,0.0,0.0,0.0,199767.0,199767.0,0.0,-0.0011649999999994165
2018-02-20 05:00:00+00:00,18.84,18.187066,18.265151,0.0,0.0,0.0,0.0,0.0,199767.0,199767.0,0.0,-0.0011649999999994165
2018-02-21 05:00:00+00:00,18.99,18.195634,18.268701,0.0,0.0,0.0,0.0,0.0,199767.0,199767.0,0.0,-0.0011649999999994165
2018-02-22 05:00:00+00:00,18.93,18.204034,18.272375999999998,0.0,0.0,0.0,0.0,0.0,199767.0,199767.0,0.0,-0.0011649999999994165
2018-02-23 05:00:00+00:00,19.0105,18.21625,18.275678499999998,0.0,0.0,0.0,0.0,0.0,199767.0,199767.0,0.0,-0.0011649999999994165
2018-02-26 05:00:00+00:00,18.9701,18.228942,18.279229,0.0,0.0,0.0,0.0,0.0,199767.0,199767.0,0.0,-0.0011649999999994165
2018-02-27 05:00:00+00:00,19.05,18.243342,18.283329000000002,0.0,0.0,0.0,0.0,0.0,199767.0,199767.0,0.0,-0.0011649999999994165
2018-02-28 05:00:00+00:00,19.12,18.262542,18.288079,0.0,0.0,0.0,0.0,0.0,199767.0,199767.0,0.0,-0.0011649999999994165
2018-03-01 05:00:00+00:00,19.31,18.285984,18.293729,0.0,0.0,0.0,0.0,0.0,199767.0,199767.0,0.0,-0.0011649999999994165
2018-03-02 05:00:00+00:00,19.33,18.312184,18.298979,1.0,1.0,100.0,100.0,1932.9999999999998,197834.0,199767.0,0.0,-0.0011649999999994165
2018-03-05 05:00:00+00:00,19.45,18.342984,18.304779,1.0,0.0,100.0,0.0,1945.0,197834.0,199779.0,6.0069981528521055e-05,-0.0011049999999993565
2018-03-06 05:00:00+00:00,19.415,18.373284,18.312204,1.0,0.0,100.0,0.0,1941.5,197834.0,199775.5,-1.7519358891604497e-05,-0.0011224999999993601
2018-03-07 05:00:00+00:00,19.25,18.402504,18.318349,1.0,0.0,100.0,0.0,1925.0,197834.0,199759.0,-8.259271031729742e-05,-0.0012049999999993455
2018-03-08 05:00:00+00:00,19.23,18.430704000000002,18.323949,1.0,0.0,100.0,0.0,1923.0,197834.0,199757.0,-1.0012064537767706e-05,-0.0012149999999993
2018-03-09 05:00:00+00:00,18.915,18.449404,18.328574,1.0,0.0,100.0,0.0,1891.5,197834.0,199725.5,-0.00015769159528822296,-0.0013724999999992216
2018-03-12 04:00:00+00:00,18.9961,18.471125999999998,18.3336045,1.0,0.0,100.0,0.0,1899.61,197834.0,199733.61,4.06057313662167e-05,-0.0013319499999993045
2018-03-13 04:00:00+00:00,19.13,18.498526,18.3402545,1.0,0.0,100.0,0.0,1913.0,197834.0,199747.0,6.703929298645939e-05,-0.0012649999999991834
2018-03-14 04:00:00+00:00,18.8,18.516926,18.3460045,1.0,0.0,100.0,0.0,1880.0,197834.0,199714.0,-0.00016520898937155692,-0.0014299999999991542
2018-03-15 04:00:00+00:00,18.93,18.536526,18.3530045,1.0,0.0,100.0,0.0,1893.0,197834.0,199727.0,6.509308310875817e-05,-0.0013649999999992835
2018-03-16 04:00:00+00:00,19.01,18.556326,18.360522999999997,1.0,0.0,100.0,0.0,1901.0000000000002,197834.0,199735.0,4.005467463086276e-05,-0.0013249999999992434
2018-03-19 04:00:00+00:00,18.69,18.57088,18.366323,1.0,0.0,100.0,0.0,1869.0000000000002,197834.0,199703.0,-0.00016021228127272025,-0.0014849999999992924
2018-03-20 04:00:00+00:00,18.75,18.58568,18.371773,1.0,0.0,100.0,0.0,1875.0,197834.0,199709.0,3.0044616255109347e-05,-0.001454999999999318
2018-03-21 04:00:00+00:00,18.78,18.60368,18.377572999999998,1.0,0.0,100.0,0.0,1878.0,197834.0,199712.0,1.5021856801578082e-05,-0.0014399999999993307
2018-03-22 04:00:00+00:00,18.8,18.621480000000002,18.382873,1.0,0.0,100.0,0.0,1880.0,197834.0,199714.0,1.0014420765980248e-05,-0.0014299999999992652
2018-03-23 04:00:00+00:00,18.74,18.64208,18.387823,1.0,0.0,100.0,0.0,1873.9999999999998,197834.0,199708.0,-3.004296143482854e-05,-0.0014599999999992397
2018-03-26 04:00:00+00:00,18.7752,18.664584,18.392249000000003,1.0,0.0,100.0,0.0,1877.5200000000002,197834.0,199711.52,1.762573357089181e-05,-0.0014423999999993997
2018-03-27 04:00:00+00:00,18.61,18.680226,18.395445,1.0,0.0,100.0,0.0,1861.0,197834.0,199695.0,-8.271931433889712e-05,-0.0015249999999993324
2018-03-28 04:00:00+00:00,18.6,18.692226,18.399295,1.0,0.0,100.0,0.0,1860.0000000000002,197834.0,199694.0,-5.007636645903979e-06,-0.0015299999999993652
2018-03-29 04:00:00+00:00,19.05,18.712816,18.405245,1.0,0.0,100.0,0.0,1905.0,197834.0,199739.0,0.00022534477750957294,-0.0013049999999993345
2018-04-02 04:00:00+00:00,18.94,18.729816,18.410794499999998,1.0,0.0,100.0,0.0,1894.0000000000002,197834.0,199728.0,-5.5071868788725276e-05,-0.0013599999999992507
2018-04-03 04:00:00+00:00,18.9248,18.745512,18.415768500000002,1.0,0.0,100.0,0.0,1892.48,197834.0,199726.48,-7.61035007601496e-06,-0.0013675999999991362
2018-04-04 04:00:00+00:00,18.58,18.752125999999997,18.418568500000003,1.0,0.0,100.0,0.0,1857.9999999999998,197834.0,199692.0,-0.00017263609712647732,-0.0015399999999992087
2018-04-05 04:00:00+00:00,18.82,18.762546,18.4227135,1.0,0.0,100.0,0.0,1882.0,197834.0,199716.0,0.00012018508503097713,-0.0014199999999991997
2018-04-06 04:00:00+00:00,18.835,18.771674,18.4275435,1.0,0.0,100.0,0.0,1883.5,197834.0,199717.5,7.510665144483397e-06,-0.0014124999999992616
2018-04-09 04:00:00+00:00,19.01,18.784774,18.434293500000003,1.0,0.0,100.0,0.0,1901.0000000000002,197834.0,199735.0,8.762376857318621e-05,-0.0013249999999991324
2018-04-10 04:00:00+00:00,19.08,18.800904,18.4426935,1.0,0.0,100.0,0.0,1907.9999999999998,197834.0,199742.0,3.5046436528407554e-05,-0.0012899999999991252
2018-04-11 04:00:00+00:00,19.001,18.813124,18.4509985,1.0,0.0,100.0,0.0,1900.1000000000001,197834.0,199734.1,-3.955102081687478e-05,-0.0013294999999990953
2018-04-12 04:00:00+00:00,19.12,18.825324,18.4596485,1.0,0.0,100.0,0.0,1912.0,197834.0,199746.0,5.957921056043425e-05,-0.0012699999999991052
2018-04-13 04:00:00+00:00,19.06,18.837174,18.4677985,1.0,0.0,100.0,0.0,1905.9999999999998,197834.0,199740.0,-3.0038148448485735e-05,-0.0012999999999990797
2018-04-16 04:00:00+00:00,18.94,18.850146,18.474945,1.0,0.0,100.0,0.0,1894.0000000000002,197834.0,199728.0,-6.0078101531968464e-05,-0.0013599999999990287
2018-04-17 04:00:00+00:00,18.9511,18.866348,18.4819005,1.0,0.0,100.0,0.0,1895.1100000000001,197834.0,199729.11,5.557558279134511e-06,-0.0013544499999991189
2018-04-18 04:00:00+00:00,18.9701,18.886149999999997,18.486500999999997,1.0,0.0,100.0,0.0,1897.0099999999998,197834.0,199731.01,9.512884726836646e-06,-0.0013449499999990122
2018-04-19 04:00:00+00:00,18.9718,18.899186,18.48866,1.0,0.0,100.0,0.0,1897.1800000000003,197834.0,199731.18,8.511447471271083e-07,-0.00134409999999896
2018-04-20 04:00:00+00:00,18.88,18.911806,18.48911,1.0,0.0,100.0,0.0,1888.0,197834.0,199722.0,-4.5961777224712286e-05,-0.0013899999999988921
2018-04-23 04:00:00+00:00,18.73,18.921006,18.48881,1.0,0.0,100.0,0.0,1873.0,197834.0,199707.0,-7.510439510916012e-05,-0.0014649999999988284
2018-04-24 04:00:00+00:00,18.74,18.932206,18.487260000000003,1.0,0.0,100.0,0.0,1873.9999999999998,197834.0,199708.0,5.007335746931574e-06,-0.0014599999999987956
2018-04-25 04:00:00+00:00,18.78,18.938006,18.48391,1.0,0.0,100.0,0.0,1878.0,197834.0,199712.0,2.0029242694397098e-05,-0.0014399999999987756
2018-04-26 04:00:00+00:00,18.76,18.939605999999998,18.479960000000002,1.0,0.0,100.0,0.0,1876.0000000000002,197834.0,199710.0,-1.0014420765869225e-05,-0.00144999999999873
2018-04-27 04:00:00+00:00,18.95,18.943914,18.47721,1.0,0.0,100.0,0.0,1895.0,197834.0,199729.0,9.513795002757952e-05,-0.0013549999999986628
2018-04-30 04:00:00+00:00,18.9,18.944513999999998,18.47831,1.0,0.0,100.0,0.0,1889.9999999999998,197834.0,199724.0,-2.503392096286916e-05,-0.0013799999999986046
2018-05-01 04:00:00+00:00,19.0048,18.948410000000003,18.478584,1.0,0.0,100.0,0.0,1900.48,197834.0,199734.48,5.2472411928405904e-05,-0.001327599999998652
2018-05-02 04:00:00+00:00,18.88,18.94921,18.478934000000002,1.0,0.0,100.0,0.0,1888.0,197834.0,199722.0,-6.248295236765955e-05,-0.001389999999998781
2018-05-03 04:00:00+00:00,18.9756,18.948922,18.479512,1.0,0.0,100.0,0.0,1897.56,197834.0,199731.56,4.7866534482965406e-05,-0.0013421999999987388
2018-05-04 04:00:00+00:00,18.8,18.946322,18.478112,1.0,0.0,100.0,0.0,1880.0,197834.0,199714.0,-8.791800354435164e-05,-0.00142999999999871
2018-05-07 04:00:00+00:00,18.44,18.934912,18.473662,1.0,0.0,100.0,0.0,1844.0000000000002,197834.0,199678.0,-0.00018025776860908227,-0.001609999999998668
2018-05-08 04:00:00+00:00,18.54,18.92631,18.469962,1.0,0.0,100.0,0.0,1854.0,197834.0,199688.0,5.0080629814042155e-05,-0.0015599999999986736
2018-05-09 04:00:00+00:00,18.48,18.91491,18.467262,1.0,0.0,100.0,0.0,1848.0,197834.0,199682.0,-3.004687312202492e-05,-0.001589999999998648
2018-05-10 04:00:00+00:00,18.59,18.90431,18.466512,1.0,0.0,100.0,0.0,1859.0,197834.0,199693.0,5.508758926686674e-05,-0.0015349999999987318
2018-05-11 04:00:00+00:00,18.31,18.88431,18.463862000000002,1.0,0.0,100.0,0.0,1830.9999999999998,197834.0,199665.0,-0.00014021523037865968,-0.0016749999999987608
2018-05-14 04:00:00+00:00,18.42,18.86611,18.4611405,1.0,0.0,100.0,0.0,1842.0000000000002,197834.0,199676.0,5.509227956834728e-05,-0.0016199999999987336
2018-05-15 04:00:00+00:00,18.4,18.84511,18.457990499999998,1.0,0.0,100.0,0.0,1839.9999999999998,197834.0,199674.0,-1.0016226286602148e-05,-0.001629999999998799
2018-05-16 04:00:00+00:00,18.25,18.82181,18.4545905,1.0,0.0,100.0,0.0,1825.0,197834.0,199659.0,-7.512244959284597e-05,-0.0017049999999988463
2018-05-17 04:00:00+00:00,18.14,18.79961,18.4536405,1.0,0.0,100.0,0.0,1814.0,197834.0,199648.0,-5.509393515945593e-05,-0.0017599999999988736
2018-05-18 04:00:00+00:00,18.15,18.77801,18.4522905,1.0,0.0,100.0,0.0,1814.9999999999998,197834.0,199649.0,5.008815515239462e-06,-0.0017549999999989518
2018-05-21 04:00:00+00:00,18.58,18.77131,18.454140499999998,1.0,0.0,100.0,0.0,1857.9999999999998,197834.0,199692.0,0.00021537798836956945,-0.0015399999999989866
2018-05-22 04:00:00+00:00,18.66,18.764588,18.45684,1.0,0.0,100.0,0.0,1866.0,197834.0,199700.0,4.00616950102517e-05,-0.0014999999999990576
2018-05-23 04:00:00+00:00,18.8599,18.759186000000003,18.4594575,1.0,0.0,100.0,0.0,1885.99,197834.0,199719.99,0.00010010015022521301,-0.0014000499999992089
2018-05-24 04:00:00+00:00,18.8,18.759186,18.461407499999996,1.0,0.0,100.0,0.0,1880.0,197834.0,199714.0,-2.9991990285971326e-05,-0.0014299999999991542
2018-05-25 04:00:00+00:00,18.8734,18.758054,18.463674500000003,1.0,0.0,100.0,0.0,1887.34,197834.0,199721.34,3.675255615531725e-05,-0.0013932999999991535
2018-05-29 04:00:00+00:00,18.79,18.753654,18.4683745,1.0,0.0,100.0,0.0,1879.0,197834.0,199713.0,-4.175818167451162e-05,-0.001434999999999187
2018-05-30 04:00:00+00:00,18.63,18.752454,18.471824499999997,1.0,0.0,100.0,0.0,1863.0,197834.0,199697.0,-8.011496497473125e-05,-0.001514999999999156
2018-05-31 04:00:00+00:00,18.63,18.750054,18.4760745,1.0,0.0,100.0,0.0,1863.0,197834.0,199697.0,0.0,-0.001514999999999156
2018-06-01 04:00:00+00:00,18.7951,18.750356,18.4822,1.0,0.0,100.0,0.0,1879.5100000000002,197834.0,199713.51,8.267525300831302e-05,-0.0014324499999991414
2018-06-04 04:00:00+00:00,18.44,18.743156,18.4864995,1.0,0.0,100.0,0.0,1844.0000000000002,197834.0,199678.0,-0.00017780469633732476,-0.0016099999999992232
2018-06-05 04:00:00+00:00,18.45,18.737356000000002,18.4900995,1.0,0.0,100.0,0.0,1845.0,197834.0,199679.0,5.00806298142642e-06,-0.0016049999999991904
2018-06-06 04:00:00+00:00,18.37,18.729252000000002,18.4930995,1.0,0.0,100.0,0.0,1837.0,197834.0,199671.0,-4.00643032066883e-05,-0.0016449999999992304
2018-06-07 04:00:00+00:00,18.08,18.718652,18.494728499999997,1.0,0.0,100.0,0.0,1807.9999999999998,197834.0,199642.0,-0.00014523891802009636,-0.0017899999999991811
2018-06-08 04:00:00+00:00,18.0199,18.70705,18.495778,1.0,0.0,100.0,0.0,1801.99,197834.0,199635.99,-3.0103885955923282e-05,-0.0018200499999992958
2018-06-11 04:00:00+00:00,17.72,18.68045,18.495337,1.0,0.0,100.0,0.0,1772.0,197834.0,199606.0,-0.0001502234141248504,-0.00196999999999925
2018-06-12 04:00:00+00:00,17.8,18.65765,18.494637,1.0,0.0,100.0,0.0,1780.0,197834.0,199614.0,4.00789555423664e-05,-0.0019299999999993211
2018-06-13 04:00:00+00:00,17.5,18.629154,18.492637,1.0,0.0,100.0,0.0,1750.0,197834.0,199584.0,-0.00015029005981548327,-0.0020799999999994156
2018-06-14 04:00:00+00:00,17.36,18.604754,18.489987,1.0,0.0,100.0,0.0,1736.0,197834.0,199570.0,-7.01459034792018e-05,-0.00214999999999943
2018-06-15 04:00:00+00:00,17.0,18.568354,18.485987,1.0,0.0,100.0,0.0,1700.0,197834.0,199534.0,-0.00018038783384277668,-0.002329999999999499
2018-06-18 04:00:00+00:00,17.04,18.532453999999998,18.4825795,1.0,0.0,100.0,0.0,1704.0,197834.0,199538.0,2.0046708831600313e-05,-0.002309999999999479
2018-06-19 04:00:00+00:00,16.75,18.487253999999997,18.476329500000002,1.0,0.0,100.0,0.0,1675.0,197834.0,199509.0,-0.00014533572552599683,-0.002454999999999541
2018-06-20 04:00:00+00:00,16.76,18.440853999999998,18.4699795,0.0,-1.0,0.0,-100.0,0.0,199510.0,199510.0,5.012305209328716e-06,-0.002449999999999508
2018-06-21 04:00:00+00:00,16.6,18.392834,18.461087499999998,0.0,0.0,0.0,0.0,0.0,199510.0,199510.0,0.0,-0.002449999999999508
2018-06-22 04:00:00+00:00,16.84,18.347234,18.4533375,0.0,0.0,0.0,0.0,0.0,199510.0,199510.0,0.0,-0.002449999999999508
2018-06-25 04:00:00+00:00,16.49,18.295834,18.4437945,0.0,0.0,0.0,0.0,0.0,199510.0,199510.0,0.0,-0.002449999999999508
